userId,movieId,rating,timestamp
157590,2948,4.5,1571768124
185636,785,4.0,949778538
69454,1089,4.5,1191311074
86315,25,3.0,938801501
130249,265,3.0,1687613665
135336,135137,3.0,1627096695
49706,910,5.0,1483317502
76984,741,5.0,914029978
39781,3219,1.0,999873505
73450,76,3.0,867380658
40131,1097,4.0,944909420
70936,2389,2.0,1213144430
142166,3020,5.0,1036036922
89668,97913,3.0,1692593939
198018,1015,4.5,1118178936
28468,8529,3.0,1598991982
10504,1197,5.0,912455380
121388,6093,5.0,1449706274
144072,551,4.0,1675046374
150225,7438,4.5,1374193258
92405,44191,5.0,1540900878
197009,3273,2.0,1362003603
110313,1201,4.0,1140475323
41020,1210,3.0,972621007
9782,1974,2.5,1564411009
171586,33794,4.0,1655628485
95027,589,4.0,1506711891
143019,201588,4.0,1584916167
22282,4896,2.5,1640643278
74491,750,3.0,1528162769
159644,72998,3.5,1446875156
135933,143033,2.5,1496616251
35876,54787,3.0,1189047303
160931,1517,4.5,1065618168
195830,1198,4.0,1225269409
179459,3060,5.0,949069641
34864,106452,4.0,1447929515
74047,1047,3.0,1000223583
149190,1688,3.0,1018034958
147600,1259,4.0,1226955021
19128,58559,4.5,1613822420
6379,53996,4.5,1183759629
29424,160,3.0,1028058914
158708,434,3.0,849054880
175325,193767,2.5,1566577478
104925,55721,5.0,1582635393
100477,4214,4.0,1013814716
186483,2450,4.0,976592483
87256,208703,3.5,1593971431
2124,1377,4.0,1037892937
172084,1732,3.0,1158678178
190038,356,5.0,1390756802
128808,364,4.0,834935714
17767,133712,3.0,1527717060
11235,558,2.0,993259608
133145,46322,3.5,1652034481
160097,71535,4.0,1602382410
34861,1210,4.0,1097981301
116688,2985,2.0,942308758
72936,2571,2.0,947110405
131202,81562,4.0,1482436086
160105,1544,2.5,1562194210
103646,33794,3.5,1552245437
41500,34314,4.0,1245788860
178281,593,4.0,994639433
134867,79224,3.5,1650787807
191293,924,5.0,849990639
199434,1265,4.5,1620499511
82445,163056,4.5,1660145170
8521,8641,4.0,1455544863
176629,68954,5.0,1362799559
78719,6996,0.5,1070918291
90579,1711,2.0,1047420374
8148,91500,3.0,1581844709
114279,76077,3.5,1582063951
38631,257281,3.5,1662045476
103776,6934,3.5,1190483796
118491,2424,3.0,1425618217
48568,2321,3.0,1334003742
78206,1639,4.0,933596342
121695,249,3.0,833377670
123217,3698,4.0,1271877396
168422,3148,3.5,1192011427
102185,97913,4.0,1467573550
128606,2371,2.0,978453035
95411,6333,4.5,1588308177
8627,1264,4.0,1007571310
17939,4901,4.0,1111193678
182072,1291,4.5,1124942271
169680,3368,4.0,1587101497
37259,1663,3.5,1111553169
145510,546,1.0,966781388
131008,54503,5.0,1544984981
158238,102903,3.5,1568991156
151253,51086,3.5,1560683738
115183,2959,5.0,1605554432
185490,318,5.0,1250274321
90467,3698,4.0,1562279482
96395,1291,3.5,1440096019
190086,79132,5.0,1496605691
181646,7438,3.5,1111539212
103806,59315,4.0,1530459823
120229,6934,1.5,1476885049
179018,940,4.0,1337225148
142769,6374,2.5,1107225368
5288,139385,4.0,1645829814
160968,1805,4.0,1022066123
52909,1288,3.5,1272044977
144670,3996,4.5,1567640876
156586,4218,3.0,1046630306
169672,552,3.0,1111477681
146215,6951,0.5,1155007613
14834,1097,4.0,1062892089
82629,1892,3.0,952734875
26957,3504,5.0,965174604
123134,135143,4.5,1488119021
28,60072,2.5,1489548293
11950,2804,5.0,1062259698
176466,166534,2.5,1513191142
144758,205072,2.5,1622368192
133623,3273,3.0,1458257218
37845,1952,4.0,1419208665
52654,2018,3.0,1030210569
185451,1246,4.5,1554024643
50875,44788,5.0,1595736742
37855,3408,4.0,1200517637
116622,171763,4.0,1601609848
78248,31804,5.0,1471537264
29565,51540,4.5,1382516141
142750,48780,3.5,1500060803
64849,2165,4.0,938804211
73168,500,2.0,844647571
64010,27822,1.5,1326217187
46521,40278,3.0,1296222548
183510,1261,5.0,1206542358
81162,1010,1.5,1153080216
8588,3127,3.0,1469076401
149862,903,3.0,1307470329
143501,278446,3.5,1671491746
22567,318,4.5,1420903675
138463,4011,5.0,1356651046
5012,74458,5.0,1446704606
73305,50,4.5,1538760560
15875,8117,3.5,1470836265
13536,189713,3.5,1541344411
90276,40870,4.0,1439798413
110457,2628,4.0,965010566
128851,108983,5.0,1446248285
110452,1747,1.0,945891418
105301,44937,4.0,1202817898
156318,104211,4.0,1576852182
33946,3916,3.5,1118169003
163971,750,4.5,1619107024
90694,593,5.0,1024944742
200091,2948,4.0,956592517
151751,27706,3.0,1463176601
42482,1967,1.0,1269515563
127825,3798,3.0,974710771
177137,3578,4.0,1210534175
38448,53000,3.0,1506411229
118609,52952,3.0,1485118482
71327,810,2.5,1111482627
148593,908,4.5,1427729857
17999,1193,4.5,1091058330
75437,242906,3.0,1692984903
101216,593,4.5,1210556268
100213,2805,3.0,942049499
103983,55908,4.5,1434569838
69659,98467,1.0,1590003343
12586,2985,2.5,1496160225
66108,1213,4.0,1447072509
91699,44195,4.5,1187981754
101304,2329,4.5,1225279305
200905,3977,3.0,1000811604
92616,116951,3.0,1656791615
50242,5034,3.5,1055178990
139532,122914,5.0,1568886957
147257,1961,3.5,1280533526
179467,110,5.0,1026776329
104192,10,4.0,1242413965
72495,2846,4.0,939719106
79983,377,3.0,1226163899
118003,49530,3.5,1397499123
110918,357,3.0,841511928
155429,6936,2.0,1586895125
180322,36527,3.5,1153789735
38123,6711,4.0,1110475710
64128,50,4.5,1108445286
171795,6220,2.5,1241747578
149500,91500,4.0,1336511997
166866,2455,0.5,1348986336
141666,2116,5.0,1346536043
84250,193944,4.5,1661668710
47574,2194,4.0,1019685045
40039,594,3.0,851458771
76099,73,2.0,1047165001
142317,1884,5.0,974758327
105850,5810,3.0,1674523050
120810,113741,4.0,1690666163
165929,733,3.0,1487457685
102089,81591,2.0,1588487744
32578,296,4.5,1472331864
180394,260,4.5,1611698649
57236,377,3.0,1108283752
199898,778,4.0,1342468458
195456,1077,5.0,930407023
88905,3793,4.0,1111399727
178113,3578,5.0,1549767591
33866,2791,4.0,1628029400
33403,288,4.0,843463066
182480,680,4.0,1663942925
125738,69844,3.0,1600074559
194309,1544,4.0,944933501
19473,4956,2.5,1092006134
101130,786,4.0,945310131
199004,122914,3.0,1570476397
135396,1230,5.0,987003437
47682,485,3.0,835927790
55946,48,3.0,1074359535
132311,2858,4.0,1527858082
40140,3175,3.5,1127533015
5580,339,5.0,839280506
166173,2941,5.0,988525831
20788,3793,5.0,1108396084
13191,32,4.0,880288655
15294,112552,5.0,1474850420
125909,1674,4.5,1078883823
52881,68157,3.5,1681175604
4344,379,2.5,1352768115
124280,109487,5.0,1631204887
105549,6863,5.0,1100459209
21499,2019,4.5,1181231486
176975,1073,5.0,866386940
138104,541,5.0,913063040
134142,3505,3.0,965531476
165403,56775,4.0,1557370283
124387,135569,4.5,1615671079
6863,5378,3.0,1429686274
167667,44191,3.5,1299476660
136254,62,5.0,866837493
83088,166534,4.0,1590802425
143452,4085,2.5,1540144927
45364,501,5.0,855006063
126895,3996,4.0,1037674830
178750,55805,3.0,1210200755
43826,6591,4.5,1103579470
184285,1466,3.0,1175518263
194652,1021,4.0,1442722977
164337,4886,4.0,1104364404
41884,1258,4.0,975782312
192638,7438,3.5,1648989350
17035,80185,0.5,1436135426
81930,2081,3.0,1232823420
661,81834,4.0,1560174473
127217,3327,5.0,973270218
117568,7147,4.0,1205271149
160527,1097,3.0,1470746423
97047,109487,4.5,1586775257
87464,192803,4.0,1560696833
117585,2387,3.5,1107986363
191779,370,4.0,1301047073
163582,208,5.0,835707764
107462,2662,3.5,1118259674
17722,1729,4.0,1091232763
118882,480,5.0,1674750105
58957,1272,3.0,869390948
46266,8360,4.0,1140526686
169202,1721,3.5,1129227971
36287,1777,4.5,1325115108
182381,262,4.0,943067637
69915,2916,3.5,1603590944
126035,132758,4.0,1620240269
62115,589,4.0,1236549152
184280,48,4.0,844667356
133805,407,4.5,1437654089
134435,4776,4.5,1539082467
132169,128360,3.0,1534287320
18920,153,3.0,1225256302
97866,1527,3.0,1607377818
39515,7618,4.0,1154224968
54748,8636,3.5,1553491890
150640,5792,3.5,1054504663
46898,377,3.5,1258400648
21320,48394,3.0,1590116482
3957,1291,4.0,956586941
100760,46723,2.5,1302933166
172598,318,3.5,1548195205
166629,40815,5.0,1374919598
167446,508,4.0,1122211826
57389,172,4.5,1668732866
74031,1125,4.0,968339882
41182,2468,4.0,1013393050
162127,4878,3.5,1660435104
22629,1197,5.0,1059943755
135334,114795,3.5,1475820829
183151,612,2.0,1164925038
133922,78499,3.0,1361245454
192822,3752,3.0,1014775129
40287,1653,4.0,1324307266
87587,39414,3.5,1170518577
53092,2872,3.0,1048428614
186783,3421,3.0,985265479
72148,4367,2.5,1384252254
180672,1104,4.5,1138083869
51720,54503,4.0,1607917128
24044,1020,4.0,1039363681
103450,1917,4.0,1116618583
107315,33564,4.0,1583638633
141906,143355,4.0,1560025436
194651,7324,4.0,1489326086
181406,1172,5.0,1415836477
29306,381,4.0,832271973
87293,2710,2.5,1174203989
193975,7458,2.5,1464432085
31627,514,5.0,937882091
183218,202439,5.0,1689132476
175464,8950,4.5,1535279344
78394,101648,3.0,1365213262
60386,135,3.0,857662739
30929,1265,4.0,1264470863
185811,5618,4.5,1219003293
90580,260,4.5,1524674228
157591,1225,5.0,975710903
123549,4954,5.0,1035489848
48700,948,4.0,940597868
123081,3578,3.0,1011210781
123121,318,3.0,1577995511
113161,1233,5.0,947455574
162419,3256,4.0,965516562
128467,618,3.0,857172915
177692,1136,4.5,1226189924
175325,135492,4.5,1455488797
31090,1240,4.5,1094881169
177326,96432,3.0,1597546678
195667,1962,4.0,983592729
129804,6281,4.0,1357369254
152312,661,5.0,977939428
70998,3273,1.0,1178665254
33866,191459,4.0,1628033520
56987,327,4.0,1172553444
126119,333,4.0,1076800064
53192,3952,3.0,1364645620
148666,1234,4.0,945637308
55835,592,3.0,854632031
22903,942,5.0,942260831
63495,4886,4.5,1077462627
75235,133377,3.0,1515052586
150025,1060,4.5,1225299764
172636,1206,2.5,1193485060
121549,30812,3.5,1109884750
5172,85394,3.0,1327505007
197165,81845,4.5,1296434371
129814,104841,4.0,1441220401
191644,708,2.0,1142533313
137579,62293,4.0,1235718512
26010,2454,3.0,1083851479
52791,1258,5.0,857811192
27730,3897,3.5,1206448508
154940,1293,3.5,1465130060
73939,1393,4.0,1005442279
64161,898,2.0,1656287241
171541,153,3.0,957329488
91161,450,4.0,903099947
178255,882,4.0,978530915
102951,69122,4.5,1460050735
43494,2728,4.5,1651540063
35684,89,2.5,1113193092
10151,216,1.0,1597255062
139850,4031,2.0,1044640861
102463,3623,2.0,1546354468
130567,98203,0.5,1447170116
12315,71282,4.0,1262359847
122009,648,3.0,852137079
127168,50,5.0,840786420
43297,3638,3.5,1145899890
155239,1645,1.0,1006444124
194309,1615,3.0,945369036
31971,93740,4.0,1422715821
165423,5952,1.5,1529085493
74244,173205,2.0,1641293696
50777,1262,5.0,968194352
19783,6664,3.5,1172997472
171683,2261,4.0,1062631379
187766,2485,3.0,988282062
195049,143385,3.5,1463849520
40383,1266,5.0,1176953585
171732,83613,0.5,1462247755
527,351,3.0,979413088
36267,79,2.0,965683865
53192,694,3.0,1415826404
83527,4232,2.0,1055565060
128932,2735,2.0,946818545
144731,150,5.0,840806579
126596,33162,4.0,1500496239
28123,265,4.0,940286981
73430,1358,3.5,1054343911
7835,6539,4.5,1059697427
150310,3510,4.0,1179117921
31466,6479,1.5,1142600447
102705,3105,4.0,957272637
191908,1288,4.5,1657672080
144828,2959,5.0,1666347109
182071,193,1.0,832961351
171519,6254,4.5,1644047451
165266,3210,5.0,1032577342
134362,318,5.0,1513626354
24379,4951,3.0,1109073029
69087,7438,4.0,1546662416
132159,177593,4.0,1642385190
78501,103641,3.5,1517830850
141710,344,1.0,845120915
54821,34542,4.0,1177688426
153073,70286,4.0,1487881730
4118,8810,1.5,1314890198
144652,2571,5.0,1354159851
56297,2273,3.0,1196277715
136818,72011,3.5,1466915013
115567,117344,5.0,1483147130
178094,296,3.0,941735998
47703,6534,3.0,1435304546
68823,100244,3.0,1549738649
162816,6413,3.0,1055186130
114063,2712,5.0,1496653676
150647,1274,4.0,1011641693
79906,4901,3.5,1069818860
102447,2917,2.5,1150196750
82758,2918,4.0,1508712630
169076,1222,4.5,1146069850
168259,3415,2.5,1648936640
166096,1950,3.0,1237659845
161282,8807,1.0,1106531807
1458,91529,4.5,1555937431
42680,161634,3.5,1500183339
19259,6333,3.5,1595120901
144122,588,4.0,1447028325
23476,3365,4.5,1325740137
152572,2396,3.5,1332244424
20590,4973,4.5,1519345807
132059,527,4.0,1113466574
54320,2393,2.0,1175642152
151841,1200,4.5,1437005082
39883,508,4.0,1371179395
40183,27808,1.0,1541329784
72086,60069,2.5,1471241334
100963,161,3.0,944350513
50247,103228,3.0,1405205573
157884,741,5.0,1324732859
183910,555,3.5,1207350492
85742,1552,2.5,1457912858
61439,457,3.0,1014381721
90447,1095,3.0,854137332
159690,3703,4.0,967491397
188274,1274,4.0,1025698736
112411,1101,3.0,844642403
126807,6118,4.5,1628015356
37642,68358,4.0,1546211599
120192,1206,4.0,1010193304
60276,10,1.0,848214934
155733,1127,4.0,1081411143
33740,51380,3.0,1688328100
77160,2100,3.0,1088229094
170063,1862,3.0,1393889794
189064,2997,4.5,1123780335
168531,99114,5.0,1397029926
55159,48,3.5,1511945132
18376,524,3.0,833195893
11863,4718,1.0,1001782121
58908,1674,3.5,1250557804
108592,116797,4.5,1481040645
77344,111913,4.0,1587265035
40625,1994,4.0,1077729809
10005,6552,4.0,1613321620
157171,194396,3.0,1575630478
141296,1197,4.5,1111534431
81052,3655,4.0,1050092436
46603,2959,4.5,1667934106
132167,3176,4.0,1147329756
31706,265,5.0,837782567
20331,707,3.0,853335381
110316,969,3.0,939501937
18816,1270,4.0,1352491182
103471,6874,1.5,1458847024
171601,6753,4.5,1648320327
105169,2881,4.0,1009433574
120976,214050,4.5,1671635818
153595,103253,1.0,1465041956
200215,59315,4.5,1546808261
145941,2628,1.0,1451153164
176856,2826,3.5,1375148763
170613,442,3.0,1074634371
35114,918,4.0,1383497003
35002,6157,4.5,1301065512
135633,3751,4.0,1490916486
34345,48738,4.0,1309521624
114857,1527,4.5,1525766924
76038,2139,5.0,1049605826
22270,45447,3.0,1677765151
115755,115149,4.0,1497217315
81659,86882,4.0,1606168918
62771,2072,3.5,1522416877
183867,4973,4.0,1534082968
76918,1721,4.0,1377638019
44470,200540,4.0,1688628537
34687,60684,4.0,1566631456
169924,3949,4.5,1435700053
120884,480,3.0,843751348
7772,512,4.0,971133936
189858,3593,0.5,1212049912
135641,36519,4.5,1339088187
25945,1307,4.5,1065491981
194980,157369,1.5,1686073751
22716,1213,5.0,1609253682
118987,293,5.0,836850776
179560,112171,4.0,1557009061
119559,86882,4.5,1638048713
53000,139783,4.0,1502980975
85830,1961,3.5,1223158858
155488,379,2.0,976133907
11414,5816,3.5,1500402320
19147,1221,5.0,1225375218
72459,1997,4.0,1117464279
161057,37729,3.5,1500574984
150998,1704,3.5,1056067907
110554,135567,0.5,1537389386
514,106782,4.0,1567264044
196907,608,5.0,840109480
16672,42094,3.5,1554243049
161825,1573,3.0,1439776861
90915,8638,4.5,1123374272
118922,2662,3.5,1066163026
163949,592,3.5,1216123167
140813,8636,5.0,1682573060
147131,1996,0.5,1068340779
85225,6537,2.5,1590433197
99545,6957,3.0,1087742347
137969,2088,2.0,950408973
54163,3447,5.0,967926726
40017,2950,3.5,1216139199
192239,4963,4.0,1171583208
164117,2761,4.0,956593050
131743,5422,2.0,1080198354
55393,3871,2.5,1124824626
153977,112,3.0,847464702
53398,3527,4.0,1684055585
192058,3528,4.0,1174186646
118755,2174,0.5,1081155472
110428,2011,4.0,939083346
177435,8528,3.0,1685725146
6112,118696,2.5,1627043819
47043,51662,3.0,1612122860
144669,77307,3.0,1479813611
136517,6502,4.0,1112177438
192712,3785,1.5,1078718805
152375,1173,5.0,959621884
150742,1961,2.5,1355023081
33527,2683,2.0,1190186826
169435,434,5.0,947534123
84546,136347,5.0,1488126103
151941,4776,4.0,1586123969
101348,1222,4.0,1337471993
9844,543,5.0,955042669
51087,2973,4.0,1552082862
21066,133771,4.0,1581221964
184269,50,5.0,1472807073
167958,1221,3.5,1475779124
82436,27109,3.0,1567528223
6635,192245,5.0,1622101925
47880,1391,2.5,1504721786
131785,4393,5.0,1447027058
131971,1441,5.0,1458356904
64082,36529,3.5,1534564941
59368,112556,3.5,1442681104
19458,6333,4.0,1111481958
43094,2527,3.0,1509694125
158147,5,4.0,834844720
258,208703,3.5,1608479089
148863,3468,5.0,1011635327
134894,4477,2.0,1034644041
62252,204698,3.5,1634914802
93991,102445,4.5,1481258632
167421,122916,3.5,1584904574
51298,1214,5.0,939445756
38923,76251,5.0,1469010712
4494,4993,4.5,1549760926
97784,1073,4.0,1453192202
5964,31221,1.0,1164350677
179578,858,5.0,974758884
105116,6186,1.0,1046822427
91247,2329,5.0,1283259591
164439,1220,3.5,1249920249
59210,148626,4.5,1546596816
108993,4270,3.0,1229648761
107544,160438,5.0,1552329179
197914,1396,4.5,1115094649
165841,356,4.5,1680593416
104876,33493,2.0,1615814507
177838,1200,5.0,956979379
79058,2432,4.0,1464574201
39068,31,4.0,949645301
182795,8,3.0,844626474
67818,108729,4.5,1593370562
90138,3006,4.5,1190511125
120106,288,4.0,992268720
140918,253,4.0,836348661
172647,4973,4.0,1255718061
78754,70,2.0,944921953
75789,2174,2.5,1167977038
3669,6550,2.5,1111550717
30610,201594,3.5,1561996365
3490,101362,3.0,1671943288
31491,55069,4.0,1377432014
41174,1361,5.0,997903249
160617,7348,4.0,1184969660
86996,3034,4.5,1465240119
137556,3868,3.0,1258427888
127210,1212,4.5,1602881596
30484,31502,3.5,1522239807
106237,1172,5.0,1111359583
24051,367,3.0,1327101441
8282,3615,4.0,992402809
19627,4270,2.5,1579629349
17476,2657,3.0,1169574476
55608,3639,5.0,1499349696
139979,3733,5.0,959726720
196550,3,3.0,956025629
112852,91077,3.5,1359939814
38631,183837,4.5,1662045495
46608,1991,4.0,1287656624
39609,6975,4.0,1441553479
107939,4002,1.0,1594430801
30227,54286,3.5,1273335740
81791,5630,4.0,1484856068
165106,40815,5.0,1539176666
65998,1345,4.0,1578522547
125324,32,4.5,1187312763
166607,337,4.0,1441716238
107828,260617,4.0,1654248617
70160,1500,1.0,1152442806
95364,5015,4.0,1028525517
126184,549,3.0,939516529
134978,80350,4.0,1573256904
85035,95201,4.0,1346443820
181725,4067,4.0,1085377371
99348,8917,3.0,1142898630
56119,2081,3.5,1098111338
160347,314,4.0,845997275
104251,8827,3.0,1111725508
75785,1388,3.0,1162904356
74207,186961,5.0,1547090772
173838,1193,4.0,1107137263
61966,3967,4.0,1108771408
27221,151,5.0,834951920
57647,316,4.0,1604665169
174438,457,3.5,1609196670
88676,356,5.0,1095495875
5926,55768,2.5,1608880812
110119,1240,3.0,858120252
56631,4754,4.0,1350824749
85633,34153,4.0,1157394488
63519,2082,2.0,1141142085
48470,79293,1.0,1537705524
136954,4464,3.5,1111646415
9749,1218,5.0,1225252851
17311,92259,2.5,1516347952
107377,1602,1.0,974951506
37678,47423,3.0,1625915212
159906,1704,5.0,952121950
58082,6888,3.5,1221770417
87329,197175,2.5,1693616180
147603,33154,4.0,1150464742
48136,5944,3.5,1303005518
176350,1017,3.0,944097031
54514,119145,4.0,1640280921
156412,32,4.0,1570657208
3301,5475,4.5,1367240895
141437,6271,4.5,1107655518
23043,539,3.0,1069041040
18544,5009,3.0,1045553450
101460,8464,3.0,1295557219
23978,204698,4.0,1582250798
142278,6993,3.5,1536697578
190470,66798,4.0,1542928646
130781,8983,3.0,1107800817
152171,594,3.0,846822329
139393,97938,1.5,1459667911
154973,74156,4.5,1267649982
194862,1198,4.0,1341981598
47066,2077,4.0,941650344
143519,49910,4.5,1324967439
168999,1359,3.0,1089133462
129019,1291,3.0,955375876
109824,6602,2.0,1121301548
126824,589,4.5,1683467093
37053,4896,3.0,1051549617
51886,117529,3.5,1514383987
133442,4998,3.0,1080704739
412,1198,5.0,1134595238
150917,4344,2.0,997937334
68722,2194,3.5,1286458889
172549,5989,4.0,1275606962
84053,50,4.0,846242174
47964,3000,4.5,1514500702
32001,1721,4.0,1552618043
33586,5449,3.0,1439773412
170401,1681,1.0,883344275
135772,2470,1.5,1094907798
21805,3793,4.5,1141203078
43826,2321,3.0,1081979143
158279,77561,3.0,1287002954
148485,3436,3.0,1361201030
183876,1230,5.0,1622840626
23763,2313,3.5,1387764115
139393,3948,3.0,1459667665
121856,2918,4.5,1105217424
2564,64957,4.5,1492881300
59815,88129,1.5,1671131844
79860,1407,3.0,1458327797
19347,2324,4.5,1494615467
71686,66934,4.5,1321699272
161439,92259,4.0,1459076773
71866,923,2.0,1480186145
57388,2804,4.0,973573221
126007,43014,3.5,1566520987
40411,349,3.5,1144154580
106293,500,3.0,848531527
132029,2088,3.0,974602506
42468,71535,4.0,1600214474
198846,552,3.0,1054316297
6181,500,5.0,849033511
135234,5014,3.0,1178058593
161979,2660,2.5,1334793902
183562,1214,4.0,1238348297
130193,59315,5.0,1235472638
49193,258,1.0,975627213
12739,48780,5.0,1563628584
131527,1089,4.5,1682750702
155230,168328,2.0,1623009895
113104,638,4.0,1078824396
183756,3250,3.5,1186946997
77128,45,3.0,852084605
5152,2918,4.0,1084242897
97504,3526,2.5,1136624039
44137,5481,3.0,1092934241
140930,1240,0.5,1078609533
150698,74458,4.5,1463197225
177731,552,2.5,1480234747
198347,1610,3.0,944054878
21871,1580,4.0,1042594421
53128,4326,4.5,1118373258
95512,4011,4.0,1534619530
190163,270698,3.5,1667315825
142922,2797,2.0,1532010861
91496,1201,5.0,1624531395
104122,19,3.0,1585340576
29608,72380,3.0,1436040003
44244,41566,2.0,1667905996
140373,1527,5.0,1090880416
125449,109374,4.5,1621566028
39140,165103,3.0,1548822866
171038,39,5.0,848583739
20735,348,4.0,940411637
155802,6773,4.5,1205149036
24932,3798,2.0,1153764261
48267,158872,2.5,1488842465
31306,47,3.5,1292893066
85817,2571,4.0,1585630903
157582,2730,5.0,1340855220
145086,593,4.5,1150952336
172695,344,1.0,833389007
82552,5349,3.0,1040977031
107562,1265,5.0,1667754144
105493,34,5.0,974911220
7159,589,4.5,1065472635
32535,5630,3.5,1518328867
180326,4214,2.5,1411493932
45719,7153,3.0,1614035127
80867,367,5.0,845735707
161318,101864,4.0,1467188230
193910,91653,1.0,1462250598
117631,66097,5.0,1342035489
171997,1112,4.0,954781588
70458,3676,4.0,1420500512
93091,1220,4.5,1391454847
182949,551,4.0,1065581823
18910,43936,2.5,1249837555
22476,7143,3.0,1089868368
154549,4980,5.0,1618068259
148666,2908,4.0,945664510
49667,34332,3.5,1129604825
164436,5418,4.0,1495739463
23106,2571,4.0,1171161810
76061,245008,3.5,1617318186
96173,2338,3.0,1063243896
98063,4857,5.0,1278024615
159776,1282,2.0,1601834127
72109,80693,3.5,1604088788
153335,1193,4.0,1520873822
45923,165101,3.0,1684854077
99228,122918,4.5,1618357843
80674,3996,3.5,1561757508
80123,115713,3.0,1557073631
121579,6713,4.0,1633243420
139911,380,2.0,1077327536
21806,6722,3.5,1606015831
64357,2924,4.0,983842882
164852,296,3.5,1525967018
105301,1193,4.5,1202676982
68378,1080,2.0,1463509679
166729,89745,4.5,1587059004
92129,1377,3.0,945126662
158913,288,3.0,828199680
55946,444,5.0,1074349767
109080,8868,3.5,1126381232
148362,17,5.0,854727080
71928,110,2.5,1291758559
190748,2986,2.5,1202790776
163528,89470,4.5,1606163084
131203,65672,2.5,1304376383
98120,201646,3.0,1627772271
85844,1175,5.0,1037744277
2829,1240,3.0,1468182566
136524,2420,3.0,1112161561
101032,52722,4.0,1178380995
114637,30825,3.0,1253508469
158279,714,2.0,1294970279
120274,122918,5.0,1547998927
140012,64614,2.0,1601152909
2741,788,4.5,1458429248
176207,1288,4.0,1159737931
36011,891,1.0,865848002
25384,2511,3.0,975193637
180799,55908,5.0,1527323701
135650,2081,3.5,1573615608
81117,1278,4.0,1680626589
114379,1270,3.0,945844026
116695,31658,4.0,1463273401
15558,5952,4.0,1491681955
41441,6934,4.0,1510258019
110087,4896,3.5,1551271678
76407,3147,4.0,1112914763
46232,98056,3.5,1554354190
198182,344,3.0,840228729
20405,79553,5.0,1455457935
171250,3247,3.0,1203170610
181632,8767,4.0,1194676916
139772,8914,2.0,1672959036
33263,1608,3.5,1213043370
45725,1131,5.0,973401460
11971,858,4.5,1640219892
551,223204,3.5,1640897242
194283,589,4.0,1517324520
158207,1655,2.0,982960874
159306,39446,3.5,1553496182
161437,271381,2.5,1662240677
38963,3253,4.0,1212789411
44753,1265,4.5,1385394926
18806,151,2.5,1086045798
50346,1419,5.0,954204572
183467,230,3.5,1188212333
41084,2379,2.0,965674875
65268,91658,4.5,1344053792
10100,2511,5.0,974685464
117373,1265,3.0,1074816789
102105,54001,4.0,1604904347
146655,54259,3.5,1625910578
97823,60069,4.5,1588586584
155047,176929,2.0,1512800771
159231,2111,3.0,1014191003
84844,4148,3.5,1479790862
80877,1240,5.0,954190350
12534,70286,3.5,1464103382
159870,296,5.0,1117053044
121890,41569,3.5,1225451002
135529,2396,3.5,1153517652
92830,3717,4.0,1056135894
80462,85788,3.0,1476808560
111661,1274,5.0,1174226784
100388,69446,3.0,1482321938
126444,6157,2.0,1307135255
190469,81845,4.0,1621237711
187316,8968,3.0,1445579557
110186,5882,3.0,1350304547
93027,593,5.0,1005671395
22917,1500,4.0,1079144420
114248,2082,1.0,1097800555
183108,172,3.0,844374545
112163,288,5.0,848158088
7626,6711,3.0,1192336637
177527,7698,4.0,1086030928
18769,4090,4.0,1333498377
184326,2858,3.5,1632972490
142741,147,4.0,945406338
143639,2324,4.5,1197541568
148719,91976,4.0,1522627414
102935,1233,5.0,965350429
142512,1270,5.0,1552359725
159891,112138,3.0,1540642051
34036,218867,2.0,1609401384
134164,50,3.0,837070208
87385,2028,5.0,986776956
49460,543,2.0,995317250
22608,141420,2.5,1461971222
153143,432,3.0,840437926
50073,156726,4.5,1672608039
186316,2431,4.0,1142405280
23347,2085,4.0,1024199511
807,1210,3.5,1535219925
159752,109569,3.5,1494520967
146985,7160,0.5,1596389072
161303,8781,3.0,1230961227
77813,293,4.0,1452593380
176356,134853,4.0,1552830983
125577,171011,5.0,1609472455
171367,1,3.5,1199536907
28417,1680,3.5,1166299449
104977,27904,3.5,1202056868
177974,5882,3.0,1538098011
162874,206959,4.5,1636771156
107284,2147,2.5,1111481150
9619,53468,3.5,1511347713
188302,431,4.0,835238113
92502,356,4.5,1228011906
158346,112370,4.0,1423161130
174158,661,3.0,1034269214
21250,145,4.0,845815031
150033,41571,3.5,1199348219
165171,500,5.0,976297608
15081,106918,3.5,1477589700
92608,337,4.0,1114902403
43652,3948,2.0,1501861285
168541,1097,5.0,973094054
115641,1271,4.5,1294393023
172675,181415,3.0,1585492426
132346,2751,3.0,953174973
27009,2942,3.0,1475112939
14578,453,3.0,835485722
82315,5618,4.0,1500732483
57111,3359,4.0,1108669387
181654,68157,5.0,1251234812
93369,3307,5.0,957541123
183739,741,4.0,1094746462
81400,356,5.0,1292036445
82918,1199,3.5,1109079890
20834,5292,4.0,1112737297
161964,1259,3.0,942847081
187049,7,5.0,835005422
115251,27376,4.5,1586390132
187850,3551,5.0,954650620
23183,59784,3.5,1599107711
79735,356,4.0,1351519599
63592,7438,2.5,1314505662
174111,1200,4.5,1379917784
127231,103042,2.0,1393131237
109249,3101,2.5,1111083273
170372,2571,5.0,1202150111
99275,4306,4.5,1236276232
12122,710,1.0,850670262
66350,1302,3.0,974182440
