userId,movieId,rating,timestamp
33360,69844,5.0,1317057254
21994,1090,4.0,1458516242
130654,942,3.0,1484146806
169680,6290,3.0,1602722973
133623,4231,3.0,1458257213
12999,5952,5.0,1559563493
57442,7169,3.5,1535640010
77924,4678,3.0,1189824797
130219,3247,3.0,1034118029
150012,54775,1.5,1457361896
149529,8961,4.5,1547872335
21615,474,4.0,1104449470
1781,2710,3.0,963863635
160810,6874,2.0,1491918506
136430,688,4.0,1072916950
142352,3980,2.5,1129642715
145657,349,5.0,828292912
43881,5995,4.5,1237542839
127767,1120,5.0,900826099
153823,1610,5.0,941830517
107352,81591,4.0,1446670753
59535,2944,5.0,956414512
47057,33493,4.5,1216263138
162843,2541,3.0,1086810562
42829,112421,4.5,1611610414
103122,2683,4.0,982707280
34949,112852,4.5,1449533628
11781,3684,4.0,1033452003
63451,2010,4.5,1457823481
141693,1682,5.0,1548603812
15143,2942,4.0,1326352275
65746,3624,4.0,1008867392
128942,492,5.0,1668023990
5089,151,5.0,838995514
96837,2805,2.0,947361953
136095,5618,5.0,1547856799
64755,1429,3.0,883214996
197109,1250,4.0,1489509012
143499,595,1.5,1299348660
84083,1221,5.0,1454018855
163300,2617,3.5,1111814403
3609,1721,4.5,1266824279
92060,87869,3.0,1613512577
42248,514,5.0,833849589
176415,293,4.0,948177871
18704,102445,3.5,1551033493
137314,1663,4.0,1111702633
181445,608,5.0,855150486
145891,647,3.0,945493150
70366,480,2.0,1098787590
96765,190,4.5,1159306946
159455,48,2.5,1166626748
19134,1246,3.0,1115388198
149533,788,3.0,848534512
149081,10,4.0,1106031087
158023,2571,4.5,1246820591
188819,2600,2.5,1121787287
43824,4047,3.5,1589761208
35680,104879,3.0,1511186055
127541,31658,5.0,1469340840
144090,595,4.0,835189274
49908,4148,4.5,1468429527
29399,204534,2.5,1564667377
81905,172813,2.5,1578522528
2810,31420,3.0,1257320408
105628,7439,4.0,1089781654
43205,5364,3.5,1445284090
20024,3515,3.0,963766692
100108,36401,3.5,1177060524
67242,1840,3.5,1432293948
49872,3301,3.0,1455408276
124844,27397,5.0,1333304901
1411,4558,3.0,1351025116
18199,168366,4.0,1689614396
172296,736,2.0,942250226
187199,1661,4.0,974633767
26606,4246,2.0,1048796053
193864,256,3.0,848770871
76400,6858,4.5,1522382231
65846,5046,2.0,1517501144
155197,5690,4.0,1465246442
191519,706,1.0,837238760
119395,1555,3.0,891478161
19164,7293,2.5,1123991029
176058,1408,3.0,1039906463
22472,58998,4.0,1213370238
157576,3683,4.0,1101194680
89197,1240,3.5,1520799884
46201,2384,1.0,1111476018
130321,1292,4.5,1362393042
167556,161131,3.5,1498322581
27044,3793,4.5,1450668800
42734,910,5.0,879774178
29923,115713,4.0,1681488717
73415,44555,5.0,1234740502
8588,3763,3.0,1466833002
131862,8784,2.5,1207785180
155323,198,4.0,1049755951
111126,3448,3.0,1000373583
46373,152031,2.5,1600833860
147887,111364,3.5,1458743496
5689,1032,4.5,1094164672
76430,5015,4.0,1034705669
98491,5669,4.5,1129559880
118820,300,3.0,848673440
144078,1203,4.0,1117537794
195589,1207,4.0,1113255153
92296,858,4.5,1642047634
160511,6934,2.5,1505595362
68486,55250,4.5,1602400098
127271,97921,3.5,1530761791
37649,260,4.0,1550440927
152381,2882,1.0,944213238
193028,39444,3.5,1474607150
27504,216,2.5,1593725939
103192,30793,4.0,1139780897
77581,122926,5.0,1663105758
6669,217465,5.0,1660513243
134651,64,3.0,860089989
16929,552,3.0,832528374
57514,1704,5.0,1169586863
94077,49280,3.0,1179074363
26496,1061,2.0,974969301
106064,780,2.0,1477165711
182069,2428,4.0,1540274932
128603,2241,2.0,938805450
156846,2692,2.0,1126703490
53328,3882,5.0,1445256064
55928,44191,3.0,1457274484
100549,33493,4.5,1118678981
114435,45499,3.0,1506369780
188542,39292,4.0,1648474559
179123,2081,5.0,1076996403
145250,296,4.5,1591764649
172776,9,3.0,860229395
147411,225,3.0,857736478
133685,296,4.0,1447101248
54587,5502,3.0,1157837602
143916,173,2.5,1105585521
94737,4518,3.5,1230931983
9171,1210,3.5,1456457304
176543,1225,4.0,944237649
5029,4011,3.5,1500232411
85773,8961,4.0,1593210200
110082,98961,4.5,1569084443
104760,168252,4.0,1490731104
54287,1635,5.0,958144180
143779,2628,2.5,1570925726
79329,4973,5.0,1032133991
164377,6365,3.5,1289887465
106580,49530,4.0,1520802972
164135,4128,4.5,1590359723
23998,1717,4.0,1249764718
108153,71057,1.5,1456928092
140365,2528,4.0,965874821
198632,1991,3.0,977134883
46048,7,3.0,957902935
23852,26680,4.0,1508882294
45935,608,5.0,939032985
61803,50,4.5,1476418267
36636,111759,4.0,1492860707
48063,79091,4.0,1294211266
26087,1208,4.5,1466555083
187901,1265,4.0,1180559745
21914,1355,4.0,1042315268
174255,349,4.0,839955415
9619,8907,0.5,1525965441
31429,6377,3.0,1180020616
124907,6863,4.5,1207790012
155645,2712,3.5,1232587775
16223,2918,4.0,981781287
30302,112552,4.0,1600619487
102302,39,5.0,851933674
172754,139417,3.0,1595318107
73783,122912,3.5,1555197425
35745,1256,0.5,1535864682
75952,2890,4.0,945849097
142966,527,5.0,848496097
152426,296,4.0,1492214134
22223,1923,2.5,1173737110
110098,1214,4.0,1408205086
37717,7569,4.0,1097948679
15805,1367,5.0,849963847
89347,58559,3.5,1473937233
115723,256,3.0,835360862
43913,78209,3.0,1474021434
16897,177593,4.5,1632934207
37291,86911,1.0,1432637294
143100,364,4.0,846540549
19098,139644,3.0,1469422242
51039,51084,3.5,1473050520
178258,1101,3.0,851189147
37794,1968,5.0,1006288130
133113,58103,3.5,1604353474
37477,2022,4.0,939778682
177684,39,5.0,854148201
14900,2571,2.0,1456862915
5189,508,4.0,838126609
133685,2115,5.0,1447102425
31627,1317,4.0,937885346
104254,8638,4.5,1182415669
164683,4011,3.0,1668632981
70141,122904,3.0,1462202999
193877,250968,3.0,1696511382
6796,293,4.0,1416650174
43205,32596,1.0,1445284148
155071,2291,3.0,1088562638
49457,3798,4.0,985311638
56868,2959,5.0,1486781479
80669,207313,4.0,1590265556
3572,59,3.0,962885239
118047,35836,4.5,1335657846
47136,4039,3.0,1112757778
45777,168,3.0,998879204
4611,338,3.0,830860115
188131,78499,4.0,1377000083
153036,69406,2.0,1257082947
28336,71670,3.0,1344924160
185686,90345,4.0,1543075885
112551,145,3.0,1222630514
8588,6063,4.5,1466954078
124084,4299,2.0,1024090099
127283,2502,4.0,1289572313
25207,586,2.5,1533411007
34362,586,5.0,839973076
81258,3153,3.0,953768248
96278,3639,3.0,1652223673
156794,56671,5.0,1280518999
122198,515,4.0,1298836087
129359,1020,4.0,850140862
54417,287699,3.0,1693597541
115310,6936,1.0,1584824296
95484,1573,4.0,1688579629
148709,4823,3.0,1046233345
178636,480,3.0,1621990134
123489,1221,4.5,1434383936
26267,111443,5.0,1458254788
59029,2640,2.0,950210327
79099,1228,3.0,946146345
95990,166528,4.0,1598619007
29843,1777,3.5,1649168871
51619,120799,3.0,1579853846
125698,1625,3.5,1068052605
37543,39,5.0,840407669
16032,96610,3.0,1447156085
76295,5060,5.0,1147112622
94685,3793,2.5,1118844717
155834,3751,1.0,1553878401
182132,2028,3.5,1663632433
21688,529,3.0,952827549
187,3511,2.5,1074617069
34393,33164,3.5,1487569155
8140,173,4.0,849033610
127614,2384,5.0,965513500
85906,55290,3.5,1261972860
87767,2918,4.5,1382250723
25411,6764,3.5,1137534574
119758,2571,4.0,1198786247
120053,76093,5.0,1567106341
71366,4270,4.5,1068524662
199747,1012,1.0,943118256
73043,164179,4.0,1506618908
77790,6996,0.5,1171158513
194714,420,3.5,1673228459
78145,4878,4.0,1560803860
13643,1345,3.0,1172855473
25830,103372,2.5,1478487881
77114,77561,3.0,1489728876
24673,588,3.0,1111556519
173305,34319,1.0,1541041847
23305,2959,4.5,1324282597
137012,73321,5.0,1492909479
92380,76173,3.5,1455638627
35198,4639,1.0,1438581924
198340,79132,4.5,1522690574
187070,87306,3.0,1351373002
199835,350,2.5,1626251060
90801,1687,2.5,1138239474
158693,1213,4.0,1118031626
36864,586,1.0,1181047776
37717,85056,3.0,1313330493
94737,2808,2.5,1230930262
124069,6373,2.5,1610753872
129338,4886,3.0,1516225321
44658,1371,2.0,1039492825
91621,2761,0.5,1483921014
94287,68522,4.0,1500222452
59757,1094,4.0,969784971
157595,31698,1.5,1436281304
26576,201743,3.0,1627698790
52058,2054,3.0,996673802
7322,3114,3.5,1114172010
47581,89321,3.0,1489859803
39284,924,4.5,1423432692
9931,2918,3.5,1584237487
76305,3255,3.0,958306963
120805,592,3.5,1123703986
3899,1784,4.0,1074134591
169810,4876,2.0,1566928528
109298,49272,4.0,1502642118
133512,256,3.0,845548659
83179,608,4.0,914002882
39463,122882,4.0,1522096022
124648,1198,3.0,1489654385
104147,1687,2.5,1111529905
26292,164179,4.0,1633336802
41170,104211,4.0,1559766869
189089,34,0.5,1521928492
143361,107314,0.5,1654547766
86560,2431,2.5,1302228725
88982,2571,4.0,1615049295
151206,4226,1.0,1316839571
25913,120807,4.5,1615775490
6465,50442,3.0,1291178075
109683,76093,3.5,1431612613
174256,3851,4.0,1257296288
140179,16,5.0,1217971224
125324,7982,4.0,1190417440
83623,3753,4.0,1139041391
83988,114795,3.0,1416687601
32987,182,4.0,965021616
137617,1284,5.0,880111593
25267,337,5.0,1015271521
86185,1198,3.5,1112315127
38894,97701,3.0,1439912664
176551,19,2.5,1146009180
84369,157318,4.5,1638050526
182255,46062,3.0,1617756042
86719,3911,4.5,1569107513
164048,480,4.5,1440975225
179153,2803,3.5,1288243189
108444,608,4.0,1112684762
96355,6188,4.0,1060400908
42363,1198,5.0,1544740158
26664,2054,2.5,1231768593
161487,6581,3.5,1227528319
105900,899,3.0,945030262
11485,1097,5.0,1036455847
142041,1101,4.5,1174797697
137034,6517,3.0,1232050239
42545,2312,4.0,1446742721
66065,6,4.0,855343020
137741,1220,2.5,1160573579
9568,6157,0.5,1171408601
180815,3967,5.0,1476095162
37794,3258,2.0,1006292035
100949,135133,4.0,1603048373
49056,1580,4.0,1238117599
66108,1953,3.0,1446578513
46729,5995,4.5,1461448774
101490,1247,3.5,1080059598
28144,53435,3.0,1605180549
147307,2028,3.0,1419674494
133035,231,4.0,856792019
72358,55232,3.0,1301482490
152481,507,4.0,955236965
12326,2396,4.0,1201846458
191229,750,4.0,1495037345
15288,3176,3.0,986071624
141297,494,4.0,854479453
91793,1948,5.0,978227130
76843,161580,4.0,1564282928
174868,589,3.0,970507081
112147,420,5.0,1135320263
141530,50,4.5,1434038526
19825,640,3.0,862532138
182385,2096,3.0,971189124
51226,454,3.0,847324668
16343,94959,2.0,1440973689
73577,3129,3.0,964650917
109291,69122,4.0,1321123742
34824,8949,3.5,1432322720
34831,2719,5.0,944900758
163140,318,3.0,841507160
76675,829,3.0,858342542
120244,148626,5.0,1451839217
99298,516,2.0,979939668
63571,3998,4.0,1079013789
185313,6593,3.5,1568891132
35980,72980,3.0,1438618716
131729,6380,2.0,1087535369
24610,1200,3.5,1679447839
62382,81847,4.0,1508008610
102692,3075,4.0,1472847799
170526,6947,4.0,1117069700
81486,7438,2.0,1540891546
123723,5200,3.0,1057763339
27783,1676,5.0,996174473
67268,3897,3.0,1020446689
198947,3264,1.5,1293626885
109223,3134,4.0,1359219496
50403,4041,4.0,977970786
136119,2959,5.0,1479156020
162285,6773,3.5,1391804736
129660,111113,1.5,1421174587
62536,64993,4.0,1347310684
52094,122910,3.0,1655356006
99938,6378,5.0,1495548186
149013,4545,2.5,1114759277
142621,81591,5.0,1388897937
48606,3751,3.5,1607745441
187917,1101,3.5,1098796760
79767,8781,4.0,1111373676
153052,1089,4.0,1580075315
3367,44731,2.0,1531911016
160187,275245,3.0,1687626350
25430,3300,4.5,1661444179
8340,3769,3.0,974835066
4958,4121,3.0,1004107755
16528,2065,5.0,944346329
76746,514,4.0,837020014
164028,55269,3.5,1542340086
113309,903,4.0,1595851005
111262,1136,3.0,1491474231
43990,480,2.0,1122305336
67895,2688,3.0,976280630
127326,2858,4.0,1511774455
1794,3751,3.5,1217533174
65967,173,2.5,1157696543
152774,2917,3.5,1494735984
77188,1097,4.0,1121441794
123058,36,3.5,1245239083
57790,527,4.5,1569434800
147873,205072,0.5,1592188412
79258,1183,5.0,909103283
31159,904,5.0,1649769787
7808,4043,3.0,1124820904
196076,4161,3.0,997620483
183381,4446,2.0,1050850468
64086,5618,5.0,1387239015
7143,3452,3.0,982335563
128696,30812,3.0,1605822056
95288,4966,5.0,1181428444
3135,177563,3.0,1696296941
180401,5459,4.0,1236347951
166812,59369,3.0,1652408156
165295,54001,4.0,1443284351
111466,3213,5.0,969578004
64627,440,3.0,848991652
191828,4886,4.5,1469967669
94499,4886,4.0,1646508149
194287,115824,3.5,1435326755
178603,3481,5.0,1040177168
44319,8950,3.5,1444683113
142389,1,4.0,1483119108
77902,2617,4.0,1272090839
9643,293,5.0,938760916
152491,5296,2.5,1119467095
183070,5952,4.5,1474153069
71952,53322,3.5,1668523159
189162,25,3.0,879620163
157779,1197,4.5,1452822443
37579,7153,4.0,1556737762
109620,201921,5.0,1661654114
191337,55820,2.5,1392503574
16121,4802,4.0,1433670794
29896,37853,2.5,1375902255
32812,3111,5.0,945305353
147300,2858,4.0,1577903925
131575,6377,4.0,1629192882
187901,3751,3.0,1180559864
176111,2396,5.0,940274485
5689,141,4.0,1094148997
187359,27636,3.0,1481733758
86045,93840,3.0,1453261941
77393,150,4.0,836935483
117973,4886,3.5,1617287143
130298,1148,5.0,1468009843
139594,2291,4.0,1194392491
182164,587,2.0,951170358
55855,1130,2.5,1168198983
123613,2318,4.0,1158125655
27813,608,4.0,942910630
160375,4973,4.5,1190874322
98031,111360,3.5,1613512733
99789,53460,1.0,1606079725
18171,97938,5.0,1448963647
93490,104841,2.5,1603031093
176415,1094,4.0,948175869
165337,7360,4.5,1471373404
76189,2456,2.0,974758115
147300,5464,5.0,1577903397
12454,1196,4.0,958058979
5062,333,3.0,1296083310
18192,2725,4.0,1290934726
155673,44694,4.0,1338909262
69293,5991,4.0,1046874521
54170,34534,3.5,1439932743
122868,189033,4.0,1625824706
110910,2671,2.0,1158711493
82573,1172,5.0,942841288
50472,2259,4.0,997887500
90928,116897,4.0,1594528162
178439,2083,3.0,1385697569
81510,195159,4.0,1691312339
172001,3949,5.0,1024513457
9238,2311,3.0,1498924270
161237,7361,4.5,1135793387
67832,4973,4.0,1261226620
23398,1726,4.0,1099842281
99121,2421,1.0,1209911495
129191,91976,3.5,1621600653
168472,380,4.5,1502017328
82151,79293,3.0,1651311887
136215,5102,2.5,1117314046
51161,155968,3.0,1514570596
162741,2265,1.0,999883342
137606,1198,4.5,1537634067
120726,5444,5.0,1487025655
55574,220380,4.5,1632697516
149377,319,1.0,839989001
118869,44191,3.5,1337543816
156708,3125,4.0,965679017
151756,8636,2.5,1137465483
62536,109848,4.5,1409496831
101946,6970,3.5,1198867635
151091,186,4.0,841875410
174192,367,3.5,1299346862
36114,105213,5.0,1473031405
156623,4246,4.0,1454612037
25388,1247,3.0,847835602
97995,2324,3.0,1451974567
22779,1032,3.5,1244013245
123182,8985,2.5,1327600662
132289,736,3.5,1183849253
173852,5816,4.0,1607105072
149839,79132,3.5,1500398266
118063,6874,1.5,1270485832
155382,252,4.0,838637366
37717,3062,4.0,1107876882
109644,81591,3.5,1503522878
121798,82095,1.0,1294794506
84838,5952,4.5,1545420908
170283,58559,5.0,1378290453
98256,49793,4.0,1612834464
155418,30793,3.0,1575246198
38423,111,5.0,869504825
130112,3961,3.0,976311362
159485,1722,3.0,1092337332
133610,47,4.5,1585201827
92088,8965,1.5,1691686753
3050,2282,3.0,1009827216
182687,5315,1.0,1024954902
724,300,2.0,847016236
124012,277,3.0,846241345
53547,115569,3.0,1546636978
35742,329,4.0,1207431345
197926,4214,3.0,1085110864
23635,1951,3.5,1314850915
182069,105468,2.0,1540272116
93634,2194,4.0,966601409
102110,535,4.0,833397881
2287,2841,2.0,1016403242
189814,4886,4.0,1642820184
19539,164179,5.0,1532996186
66825,590,3.0,1273409571
91184,1210,5.0,1647128181
74991,1208,4.0,1037148938
70983,96610,5.0,1507048521
172042,442,4.0,846564763
180048,3251,4.0,980308753
117194,3844,3.5,1451788376
77304,44199,5.0,1233706463
195539,924,5.0,1144938834
103129,780,2.0,1049842131
99199,5418,4.0,1547802591
20478,110,4.0,855089633
198366,90376,5.0,1551295642
181118,2355,4.0,1017593270
111178,300,5.0,836782054
724,236,3.0,847016389
138957,48394,4.5,1616774058
144589,542,1.0,864510822
88128,1206,5.0,1078171648
8223,281912,3.5,1693870413
3881,2571,4.0,1600962439
32331,1206,3.5,1157181475
85461,1270,5.0,1575106236
905,33817,5.0,1222646650
26209,193065,3.5,1585321592
146749,485,1.5,1509586766
50788,2194,4.0,938824368
169755,260,5.0,1453227754
43871,5106,4.5,1440272217
56703,293,3.5,1506274006
113188,1203,4.0,1373851848
58066,2571,4.5,1366537697
13100,5952,4.0,1463933106
101946,4595,2.5,1199119500
120805,6874,3.5,1123705507
115018,1042,4.0,979767024
198337,3948,3.5,1223762835
52068,149410,0.5,1651373246
10202,195805,2.5,1548639703
81054,736,3.0,857068200
10352,60069,3.5,1445283384
337,8947,3.0,1567910508
47314,7,3.0,838369265
88663,1777,3.5,1121268793
8223,110127,3.5,1568031512
149460,4246,3.0,1466247616
93249,122920,1.5,1640999439
57717,2080,3.0,1453889776
34824,32587,3.5,1432319388
25936,286131,2.5,1686362038
86910,36,3.0,851344074
42846,6377,5.0,1121823509
1715,1020,4.0,1172038513
128183,59315,5.0,1628911002
34388,87232,5.0,1433984723
181382,527,3.5,1159037195
48155,2369,3.0,949552896
139318,288167,3.5,1688131267
22261,5952,3.5,1222220888
200301,3456,4.0,965086684
35198,56782,5.0,1438581809
65323,1127,4.0,940713995
118139,339,4.0,845243119
163810,2539,5.0,975911879
27761,1299,5.0,1230586708
21120,852,3.0,1290904023
126126,1408,4.0,981018129
135978,6561,3.0,1121957188
6826,329,3.0,962852641
119411,2700,3.0,974732872
96908,1610,4.0,973807179
18026,919,3.0,1558708928
139594,2174,3.0,1194392425
100754,5222,5.0,1227913139
115000,115569,3.5,1695490346
158697,2825,3.0,1025659916
62613,8644,3.5,1482957470
119873,63113,3.0,1436840441
72212,176751,3.5,1551440685
171024,54503,4.0,1592654992
45310,1387,5.0,945878992
148356,292,1.5,1182985279
13946,144734,2.5,1467114685
48111,1254,3.0,1165173674
156396,480,2.5,1134019511
159391,103315,2.5,1425274085
155571,2150,1.0,1248178338
127081,81591,3.5,1596477000
109881,594,3.5,1497537515
144408,3599,3.5,1589147826
200322,96737,3.5,1357999067
6645,6783,5.0,1627182447
55336,201811,3.5,1568976587
26662,1917,4.0,1566102419
21717,109487,4.5,1457927864
124651,8783,4.0,1156937246
191815,102123,3.0,1682779601
129523,750,5.0,956183466
74651,2671,4.0,963010074
187709,21,3.0,1062082380
166611,1722,3.5,1112069334
53439,175661,3.5,1614619493
144822,98154,4.5,1407081214
83625,177651,4.0,1660934664
125599,3255,3.5,1112263193
157282,79132,4.5,1516427267
34534,177879,3.5,1626259692
139807,5782,4.5,1371963433
52488,4979,4.5,1453940698
48597,2628,3.5,1324299639
196329,8119,4.5,1155003778
70489,2142,3.0,1111552161
101490,2416,3.0,1230781236
164421,54503,3.5,1560625380
90140,2629,1.5,1045668879
110598,5523,2.0,1185136855
54333,55247,3.5,1224182669
93711,4254,4.0,994518150
37316,1213,4.0,1182189715
88942,150,3.0,840054501
159469,257553,2.5,1641199433
112155,44199,3.5,1652120692
68294,1136,2.0,992231510
48111,7215,4.0,1225578631
50497,784,3.0,966369227
41746,60074,4.0,1530989365
181134,5508,3.0,1326194613
137201,50912,4.0,1255303504
19943,87232,3.5,1428669171
194343,2797,5.0,1502154027
22774,6870,3.5,1239513451
115449,3036,4.0,976327222
19101,4681,3.0,1056038600
24587,494,3.0,839958323
155671,31696,3.5,1149293853
70721,56174,2.0,1325562234
31973,3175,4.0,1624225697
53559,4878,4.0,1609544642
196994,508,3.0,995516494
188095,2762,3.5,1156159520
105420,2706,5.0,1019054167
97372,5612,3.0,1273552577
81466,79006,4.0,1289422242
125029,68157,4.0,1451764871
104760,31547,3.5,1470490392
32728,170875,3.0,1584104911
102956,861,3.0,962686995
155633,1124,4.0,882597403
848,7438,5.0,1541221040
106732,85414,3.5,1522151844
133803,159451,3.5,1570804433
79767,8810,4.0,1111715781
189992,79132,4.0,1633140017
5398,64983,4.5,1507556257
57913,96829,4.0,1645609446
179627,111,3.0,1451335809
86560,69757,4.5,1302076214
85271,6296,5.0,1059178364
129701,8360,3.0,1225248923
86135,3844,4.5,1144004730
10277,1917,4.5,1427411643
61282,2762,4.5,1496986205
27421,3238,2.0,986009117
96851,4262,3.0,1000808016
69334,1256,5.0,950679439
199582,150,5.0,829661714
115396,1307,4.0,1406043557
36268,1020,5.0,1331437135
179747,1210,5.0,866742244
51034,69253,2.5,1455692937
88809,4153,4.5,1676234358
8194,3300,1.0,1137172654
152578,1127,5.0,944941481
75205,1380,3.0,1108401000
153335,4876,2.5,1520628560
87324,1834,3.5,1672171645
21486,185,3.0,1118473051
112812,63082,4.5,1611211090
27993,152970,4.0,1585077393
79928,1221,5.0,1019444382
137316,10,4.0,953265564
29030,47566,3.0,1501959055
34024,1287,4.0,1290624318
35680,54503,2.0,1511187620
71924,1976,3.0,975393355
153436,162882,4.5,1483983704
146034,661,3.0,1657415224
161759,1197,3.0,945201061
96573,8969,2.0,1146724927
102250,2393,4.0,915184693
13127,58295,4.0,1342907899
110183,72998,1.5,1430499951
64042,1100,1.0,848944785
88644,2485,2.0,1182901342
50643,2133,5.0,982467587
112456,933,4.0,1090339285
109053,6539,2.5,1253276400
81135,440,3.0,938952950
23635,457,4.0,1305063344
47682,227,3.0,835927668
186085,3964,3.0,1446841728
178150,882,3.0,863073699
188858,919,4.0,1651459478
89516,2605,3.5,1493069174
26664,77780,2.0,1279549597
45935,2396,5.0,938932830
122195,1967,4.0,1326167865
192480,2815,2.0,948574534
102417,6934,2.0,1157351009
32831,22,2.5,1104536003
97693,420,3.0,842868225
47677,7153,5.0,1504614500
91312,1732,2.0,1076368938
23998,61160,3.0,1245533058
84706,858,4.0,1390181210
86875,96610,3.5,1436485974
185432,1611,3.0,940268761
51271,1367,2.5,1152580306
49275,1393,2.5,1616565011
1916,93510,2.5,1575950158
117696,2959,5.0,1188985427
48369,56367,3.0,1590256033
184349,1999,4.0,965284612
3414,56775,4.0,1378676409
97143,64614,3.5,1247278578
54779,160563,3.0,1586050021
152433,2683,4.5,1674005905
17021,7458,3.0,1488243328
35252,65,2.0,941535469
64766,35836,3.0,1551452491
122430,177765,4.5,1607555736
165914,783,4.0,860793491
146748,69844,4.0,1662404896
75804,59784,3.5,1500418347
190565,1193,4.0,955555871
32741,29,5.0,867772019
22917,6428,3.5,1056925134
109515,122904,4.0,1660059045
87367,1083,3.0,844768314
184973,5364,3.5,1695340660
134394,104457,2.0,1629084811
155459,4720,5.0,1396195176
38922,8493,3.5,1139944616
185833,1939,4.0,945148981
169476,2329,3.0,1146357815
32410,356,3.0,1162246948
176064,5218,4.0,1458550951
167292,616,3.0,1286326772
156453,1580,4.5,1543443545
33552,68157,2.0,1605556462
157779,48394,4.5,1453429517
150253,2841,4.5,1147737271
35924,4190,4.0,984438731
31159,289033,2.5,1690306118
46048,1240,4.0,957901523
68364,435,3.5,1448399086
44508,5577,4.0,1033430953
47405,89260,4.0,1458050548
106617,58559,0.5,1447511387
94185,1092,5.0,994170138
78037,858,5.0,1668882772
148125,3591,2.0,975523065
85103,249316,4.5,1640385611
13643,37380,2.5,1173019173
24884,366,4.0,1522184478
186734,5349,1.5,1171986976
176125,908,4.0,1074456681
21681,4447,4.0,1038949508
17376,1377,1.0,1019843680
58534,2513,1.0,1191328904
150979,122904,4.0,1525815171
153404,2662,3.0,1275196761
73774,2915,4.0,997417531
26486,952,4.0,941547011
195599,86882,3.5,1440065234
39511,5480,1.0,1327091723
12675,66934,3.5,1499740379
168522,32,3.0,851179056
58765,236,4.0,847061675
61233,35836,5.0,1208438076
148706,296,4.0,840556399
74243,3253,2.0,1046466619
169502,1172,4.0,909426576
32090,2788,2.0,1225239310
164722,45950,5.0,1155305904
25267,4218,4.0,1014242966
112632,6095,5.0,1046858890
7137,2124,4.0,1182759537
1971,3032,3.0,945810039
177440,126072,3.5,1491070917
92060,7361,5.0,1613511577
87016,4327,4.0,1017378317
117378,1258,4.5,1499866434
25078,2683,4.0,1252253468
130814,1270,2.0,1651109131
164425,5418,5.0,1524350452
22223,2918,3.0,1173738262
185794,69644,4.0,1246983096
117444,3743,4.0,975946539
200225,153,5.0,841735236
122531,51540,5.0,1436233749
189664,370,3.0,1584298398
73460,7669,4.0,1300935619
29457,923,5.0,1112839952
105125,56003,3.5,1480105206
200939,508,3.0,834437867
62485,122892,3.5,1517337637
5924,2,3.0,1521138152
51331,6537,5.0,1536746241
368,4903,3.5,1105409023
7512,2716,4.0,965826801
199718,127390,4.0,1514969196
95394,587,4.0,847985466
22544,541,4.0,1586888387
198169,59784,2.5,1447467619
174239,78499,0.5,1460257939
16448,2373,2.0,1008082703
8812,2208,4.0,1435149618
14483,5247,4.0,1049923052
66872,4005,5.0,981832844
156266,2066,4.5,1202481158
156878,527,5.0,1199306394
93595,3285,4.0,995414709
157595,194,4.0,978123369
60372,1213,3.0,1590131849
13497,13,3.0,838569652
83992,44972,0.5,1441399611
97212,25759,5.0,1226366090
184177,37741,3.5,1376714078
171537,2716,4.0,945853677
153052,66097,3.5,1568789687
190681,370,4.0,846165389
56542,1917,5.0,901406541
156708,5418,4.0,1328425290
90112,426,2.5,1058196275
102250,685,3.0,894730692
41135,930,4.5,1137599848
136378,1120,4.0,1193548135
194434,61323,4.5,1564951742
163385,514,3.0,1017693187
140389,7725,0.5,1174046945
54997,2710,1.0,1036315362
121217,2571,3.5,1565361305
199835,5712,3.0,1610757585
117949,2997,2.0,1111130312
11058,104,4.0,1078162421
54254,589,3.5,1365732349
32329,163645,4.0,1636116408
111951,44555,4.5,1626985692
42205,72998,4.0,1531068321
43481,177615,5.0,1553944694
129926,1193,5.0,1041424375
143776,46976,3.5,1544849842
165313,4011,4.0,1216067805
13760,2617,4.0,1076974361
52951,2413,3.0,1042598074
183519,152031,3.5,1454954778
905,2567,3.0,1222644115
124858,159717,3.0,1471120675
159236,4310,3.5,1478694390
118658,527,4.0,1198160003
158940,356,1.0,841221366
134832,555,5.0,831346906
149583,1588,2.0,968214130
80207,4226,5.0,1568935537
198632,940,4.0,976644598
64318,1446,5.0,1068581543
126393,4367,1.5,1509109821
118669,4020,4.0,980755494
90801,1278,3.0,1182378962
61776,50641,0.5,1666206852
41006,7235,2.0,1125743387
64743,3949,3.5,1144297026
106775,3471,5.0,979344831
110384,79132,4.0,1675015626
116537,5608,4.5,1262143314
7327,2571,3.5,1254295505
143892,1194,1.0,1351956913
5665,3793,4.0,1043755951
42283,2427,5.0,945557378
155861,81932,4.5,1667954036
83946,166635,3.5,1637973313
182478,1288,4.0,1188426262
53622,48,3.5,1537208666
14823,458,3.0,953420175
130654,77240,2.0,1323383920
11635,47610,5.0,1636997502
165381,81834,4.0,1448215027
72172,370,3.0,1457580038
54608,236,3.0,849116486
74600,3925,2.5,1187592295
107086,6724,4.5,1666749618
159330,337,2.0,874931316
172460,1233,5.0,1167823557
75807,260,4.0,1511130827
64086,63992,1.5,1388269145
98110,8533,2.0,1517145112
143820,1,5.0,1534764537
116588,329,2.0,846340014
78987,77561,3.0,1648771138
44508,42732,3.5,1156910068
71959,7438,2.5,1604002422
88241,3617,4.0,993484459
54920,2302,4.0,1078004862
23181,85510,3.0,1478214181
